species	species_loc	hg19_loc_original	hg19_loc	nh/h_ratio
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr2:40605073-40605075	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr2:89550740-89550742	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr2:89553610-89553612	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr2:131509985-131509987	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr20:70581444-70581446	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr3:103160018-103160020	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr3:160511966-160511968	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chr4:82920824-82920826	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chrX:123319114-123319116	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr1:46220300-46220302	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr1:52683888-52683890	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr3:48318991-48318993	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr3:120213860-120213862	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr3:158342085-158342087	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr4:141518810-141518812	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr6:27153116-27153118	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr6:85673897-85673899	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr7:23697605-23697607	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr7:121147005-121147007	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr9:136155443-136155445	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr11:4484668-4484670	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr11:5826647-5826649	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr12:127098768-127098770	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr16:72117448-72117450	0.875
rheMac3	chrUn_JH290454:279191-279193	chr9:136155443-136155445	chr19:11995690-11995692	0.875
rheMac3	chrUn_JH296204:332-334	chr12:113363177-113363179	chr12:113363177-113363179	2.0
rheMac3	chrUn_JH296213:332-334	chr12:113363177-113363179	chr12:113363177-113363179	2.0
rheMac3	chr11:114727051-114727053	chr12:113365160-113365162	chr12:113365160-113365162	2.0
rheMac3	chrUn_JH323655:31-33	chr12:113365160-113365162	chr12:113365160-113365162	2.0
rheMac3	chr16:58513130-58513132	chr17:43978319-43978321	chr17:43978319-43978321	1.0
rheMac3	chr16:58513130-58513132	chr17:43978319-43978321	chr17_ctg5_hap1:889265-889267	1.0
rheMac3	chrX:63671678-63671680	chr17:43978319-43978321	chr17:43978319-43978321	1.0
rheMac3	chrX:63671678-63671680	chr17:43978319-43978321	chr17_ctg5_hap1:889265-889267	1.0
rheMac3	chr16:56220658-56220660	chr17:44025346-44025348	chr17:42234020-42234022	0.6666666666666666
rheMac3	chr16:56220658-56220660	chr17:44025346-44025348	chr17:44025346-44025348	0.6666666666666666
rheMac3	chr16:56220658-56220660	chr17:44025346-44025348	chr17_ctg5_hap1:842318-842320	0.6666666666666666
rheMac3	chr16:58561638-58561640	chr17:44025346-44025348	chr17:42234020-42234022	0.6666666666666666
rheMac3	chr16:58561638-58561640	chr17:44025346-44025348	chr17:44025346-44025348	0.6666666666666666
rheMac3	chr16:58561638-58561640	chr17:44025346-44025348	chr17_ctg5_hap1:842318-842320	0.6666666666666666
rheMac3	chr16:58615655-58615657	chr17:44080407-44080409	chr17:44080407-44080409	0.75
rheMac3	chr16:58615655-58615657	chr17:44080407-44080409	chr17:44080767-44080769	0.75
rheMac3	chr16:58615655-58615657	chr17:44080407-44080409	chr17_ctg5_hap1:786973-786975	0.75
rheMac3	chr16:58615655-58615657	chr17:44080407-44080409	chr17_ctg5_hap1:787339-787341	0.75
rheMac3	chr16:58615948-58615950	chr17:44080407-44080409	chr17:44080407-44080409	0.75
rheMac3	chr16:58615948-58615950	chr17:44080407-44080409	chr17:44080767-44080769	0.75
rheMac3	chr16:58615948-58615950	chr17:44080407-44080409	chr17_ctg5_hap1:786973-786975	0.75
rheMac3	chr16:58615948-58615950	chr17:44080407-44080409	chr17_ctg5_hap1:787339-787341	0.75
rheMac3	chr16:58616400-58616402	chr17:44080407-44080409	chr17:44080407-44080409	0.75
rheMac3	chr16:58616400-58616402	chr17:44080407-44080409	chr17:44080767-44080769	0.75
rheMac3	chr16:58616400-58616402	chr17:44080407-44080409	chr17_ctg5_hap1:786973-786975	0.75
rheMac3	chr16:58616400-58616402	chr17:44080407-44080409	chr17_ctg5_hap1:787339-787341	0.75
rheMac3	chr16:58637428-58637429	chr17:44102681-44102683	chr17:44102681-44102682	0.5
rheMac3	chr16:58637428-58637429	chr17:44102681-44102683	chr17_ctg5_hap1:765291-765292	0.5
rheMac3	chr16:58637430-58637431	chr17:44102681-44102683	chr17:44102682-44102683	0.5
rheMac3	chr16:58637430-58637431	chr17:44102681-44102683	chr17_ctg5_hap1:765289-765290	0.5
rheMac3	chr16:58714764-58714766	chr17:44180953-44180955	chr17:44180953-44180955	0.6666666666666666
rheMac3	chr16:58714764-58714766	chr17:44180953-44180955	chr17:45165169-45165171	0.6666666666666666
rheMac3	chr16:58714764-58714766	chr17:44180953-44180955	chr17_ctg5_hap1:685103-685105	0.6666666666666666
rheMac3	chr18:24814479-24814481	chr17:44180953-44180955	chr17:44180953-44180955	0.6666666666666666
rheMac3	chr18:24814479-24814481	chr17:44180953-44180955	chr17:45165169-45165171	0.6666666666666666
rheMac3	chr18:24814479-24814481	chr17:44180953-44180955	chr17_ctg5_hap1:685103-685105	0.6666666666666666
rheMac3	chr16:58725163-58725165	chr17:44191681-44191683	chr17:44191681-44191683	1.0
rheMac3	chr16:58725163-58725165	chr17:44191681-44191683	chr17_ctg5_hap1:674369-674371	1.0
rheMac3	chr16:58726457-58726459	chr17:44191681-44191683	chr17:44191681-44191683	1.0
rheMac3	chr16:58726457-58726459	chr17:44191681-44191683	chr17_ctg5_hap1:674369-674371	1.0
rheMac3	chr16:58883428-58883430	chr17:44343718-44343720	chr17:44343718-44343720	0.5
rheMac3	chr16:58883428-58883430	chr17:44343718-44343720	chr17:65992585-65992587	0.5
rheMac3	chr16:58883428-58883430	chr17:44343718-44343720	chr17_ctg5_hap1:522271-522273	0.5
rheMac3	chr16:58883428-58883430	chr17:44343718-44343720	chr17_ctg5_hap1:1210764-1210766	0.5
rheMac3	chr16:65426650-65426652	chr17:44343718-44343720	chr17:44343718-44343720	0.5
rheMac3	chr16:65426650-65426652	chr17:44343718-44343720	chr17:65992585-65992587	0.5
rheMac3	chr16:65426650-65426652	chr17:44343718-44343720	chr17_ctg5_hap1:522271-522273	0.5
rheMac3	chr16:65426650-65426652	chr17:44343718-44343720	chr17_ctg5_hap1:1210764-1210766	0.5
rheMac3	chr16:57649305-57649307	chr17:44351685-44351687	chr17:44351685-44351687	0.4
rheMac3	chr16:57649305-57649307	chr17:44351685-44351687	chr17:65979136-65979138	0.4
rheMac3	chr16:57649305-57649307	chr17:44351685-44351687	chr17_ctg5_hap1:514282-514284	0.4
rheMac3	chr16:57649305-57649307	chr17:44351685-44351687	chr17_ctg5_hap1:1218691-1218693	0.4
rheMac3	chr16:57649305-57649307	chr17:44351685-44351687	chr17_ctg5_hap1:1255691-1255693	0.4
rheMac3	chr16:65411749-65411751	chr17:44351685-44351687	chr17:44351685-44351687	0.4
rheMac3	chr16:65411749-65411751	chr17:44351685-44351687	chr17:65979136-65979138	0.4
rheMac3	chr16:65411749-65411751	chr17:44351685-44351687	chr17_ctg5_hap1:514282-514284	0.4
rheMac3	chr16:65411749-65411751	chr17:44351685-44351687	chr17_ctg5_hap1:1218691-1218693	0.4
rheMac3	chr16:65411749-65411751	chr17:44351685-44351687	chr17_ctg5_hap1:1255691-1255693	0.4
rheMac3	chr10:57754328-57754330	chr20:23328140-23328142	chr20:23328140-23328142	2.0
rheMac3	chr10:57754733-57754735	chr20:23328140-23328142	chr20:23328140-23328142	2.0
rheMac3	chr3:13417415-13417416	chr21:34635052-34635054	chr21:34635052-34635053	1.0
rheMac3	chr3:13417413-13417414	chr21:34635052-34635054	chr21:34635053-34635054	1.0
rheMac3	chr2:95812625-95812627	chr3:39204988-39204990	chr3:39204988-39204990	1.0
rheMac3	chr2:95812625-95812627	chr3:39204988-39204990	chr3:42183654-42183656	1.0
rheMac3	chr2:98762957-98762959	chr3:39204988-39204990	chr3:39204988-39204990	1.0
rheMac3	chr2:98762957-98762959	chr3:39204988-39204990	chr3:42183654-42183656	1.0
